03100401,000000,戴中结,大数据运维
01100402,000000,倪看开,数据挖掘
03100403,000000,吴海,数据挖掘
04100404,000000,尤政即,大数据运维
03100405,000000,陈常,数据治理
04100406,000000,姜压,市场部
03100407,000000,纪世都,市场部
03100408,000000,姜思,数据治理
04100409,000000,董或战,JAVAEE
01100410,000000,钟重,JAVAEE
02100411,000000,钟领天,大数据运维
02100412,000000,周性,爬虫工程师
01100413,000000,周一直,人事部
02100414,000000,沉上口,JAVAEE
01100415,000000,魏济,前端
02100416,000000,蔡同,数据挖掘
02100417,000000,詹都度,前端
01100418,000000,彭子日,数据挖掘
03100419,000000,张关关,人事部
04100420,000000,廖级和,爬虫工程师
02100421,000000,苏常,市场部
02100422,000000,王利,数据挖掘
01100423,000000,周权四,前端
03100424,000000,庄较联,爬虫工程师
03100425,000000,彭区级,JAVAEE
02100426,000000,赖地变,数据挖掘
03100427,000000,萧把,数据治理
03100428,000000,吴以干,市场部
03100429,000000,柳它自,人事部
03100430,000000,唐行色,市场部
03100431,000000,颜不品,前端
02100432,000000,阮业,市场部
02100433,000000,罗于,爬虫工程师
03100434,000000,施间理,数据挖掘
01100435,000000,许知二,前端
02100436,000000,张度,前端
01100437,000000,姜力,数据挖掘
03100438,000000,詹解,前端
01100439,000000,范加命,前端
02100440,000000,傅来工,人事部
02100441,000000,梁交以,爬虫工程师
03100442,000000,黄些,前端
03100443,000000,严并角,人事部
02100444,000000,邓设来,JAVAEE
02100445,000000,杨设三,爬虫工程师
01100446,000000,蔡入件,人事部
01100447,000000,张分,爬虫工程师
02100448,000000,邓心,人事部
03100449,000000,唐设进,数据挖掘
01100450,000000,魏合,人事部
03100451,000000,罗家,市场部
01100452,000000,许理文,市场部
03100453,000000,林相用,爬虫工程师
02100454,000000,柳道,大数据运维
01100455,000000,姚几权,爬虫工程师
01100456,000000,周合,JAVAEE
04100457,000000,黎日级,数据治理
02100458,000000,柯治看,数据治理
03100459,000000,颜强,人事部
01100460,000000,谢很,数据挖掘
04100461,000000,苏意,人事部
01100462,000000,涂流,大数据运维
02100463,000000,涂受相,JAVAEE
03100464,000000,沉论问,JAVAEE
04100465,000000,石海,市场部
04100466,000000,邵个边,数据治理
04100467,000000,李交我,前端
01100468,000000,曹物,市场部
03100469,000000,纪动以,人事部
04100470,000000,韩多,数据治理
01100471,000000,许资取,市场部
01100472,000000,姜治,前端
02100473,000000,童基,数据挖掘
01100474,000000,方军么,爬虫工程师
03100475,000000,廖增平,市场部
04100476,000000,汤重没,市场部
04100477,000000,孙道,数据挖掘
02100478,000000,钟军日,数据治理
04100479,000000,童面内,人事部
02100480,000000,夏程于,数据治理
03100481,000000,高程,市场部
03100482,000000,谢向是,数据挖掘
01100483,000000,苏质,前端
04100484,000000,石事水,大数据运维
03100485,000000,邱统表,前端
02100486,000000,郭向如,市场部
03100487,000000,杜表第,JAVAEE
01100488,000000,宋并,市场部
04100489,000000,萧特而,数据挖掘
03100490,000000,孙别,数据挖掘
02100491,000000,蒋国,人事部
04100492,000000,柳好南,数据治理
01100493,000000,刘几长,爬虫工程师
03100494,000000,何度,数据挖掘
04100495,000000,何管力,市场部
04100496,000000,周中,数据治理
02100497,000000,谢生,前端
02100498,000000,连特,市场部
01100499,000000,黎人,大数据运维
02100500,000000,康业关,数据治理
03100501,000000,柳种多,人事部
02100502,000000,曾用新,数据挖掘
03100503,000000,吕大那,数据挖掘
02100504,000000,尤过命,爬虫工程师
04100505,000000,邱北,JAVAEE
02100506,000000,阮色回,JAVAEE
03100507,000000,卓他,前端
03100508,000000,刘此头,爬虫工程师
02100509,000000,温定队,数据挖掘
03100510,000000,唐说同,数据挖掘
02100511,000000,胡保指,前端
02100512,000000,罗世,爬虫工程师
02100513,000000,姜等,数据治理
02100514,000000,蓝级有,数据治理
04100515,000000,颜了,爬虫工程师
01100516,000000,薛建管,数据治理
02100517,000000,马任水,数据挖掘
03100518,000000,汪做进,爬虫工程师
01100519,000000,程老入,爬虫工程师
01100520,000000,简器,爬虫工程师
02100521,000000,廖战者,大数据运维
03100522,000000,张主提,人事部
03100523,000000,邓增,大数据运维
01100524,000000,温等日,数据挖掘
01100525,000000,冯变,前端
03100526,000000,唐光路,人事部
02100527,000000,简公,前端
01100528,000000,邱两用,JAVAEE
04100529,000000,唐东,数据挖掘
04100530,000000,张很,前端
04100531,000000,蔡知产,JAVAEE
01100532,000000,彭农种,数据治理
02100533,000000,苏什,人事部
03100534,000000,夏机指,爬虫工程师
03100535,000000,施规,JAVAEE
03100536,000000,邵反,爬虫工程师
03100537,000000,江还本,数据治理
04100538,000000,赵被,前端
04100539,000000,邓业,市场部
04100540,000000,戴们,人事部
03100541,000000,赖色,数据挖掘
04100542,000000,叶路见,人事部
01100543,000000,柳区运,爬虫工程师
01100544,000000,周已,JAVAEE
01100545,000000,谢关新,人事部
01100546,000000,汤看,数据治理
01100547,000000,萧长程,大数据运维
03100548,000000,余会学,爬虫工程师
01100549,000000,龚化,JAVAEE
03100550,000000,张看么,市场部
02100551,000000,潘性,数据挖掘
01100552,000000,程术,大数据运维
01100553,000000,童产,前端
03100554,000000,邹求展,市场部
02100555,000000,侯子,数据治理
04100556,000000,高情,前端
03100557,000000,陆活,JAVAEE
03100558,000000,宋角起,数据治理
02100559,000000,廖之应,数据挖掘
04100560,000000,沉形,爬虫工程师
01100561,000000,翁些,市场部
04100562,000000,姚济,大数据运维
04100563,000000,韩山,数据挖掘
02100564,000000,吴象自,数据治理
02100565,000000,蒋较,市场部
01100566,000000,颜规将,数据挖掘
04100567,000000,温权产,市场部
04100568,000000,曾此,前端
04100569,000000,周天被,前端
04100570,000000,纪从了,大数据运维
04100571,000000,谢前,数据挖掘
03100572,000000,陆受,数据挖掘
01100573,000000,陈规,爬虫工程师
02100574,000000,何门,市场部
01100575,000000,尤平面,爬虫工程师
01100576,000000,柳她头,爬虫工程师
02100577,000000,颜则,大数据运维
03100578,000000,程强,数据治理
02100579,000000,胡社任,数据挖掘
04100580,000000,邓起,数据治理
04100581,000000,张会位,爬虫工程师
04100582,000000,詹及给,JAVAEE
04100583,000000,汤自,前端
03100584,000000,钟数数,人事部
03100585,000000,冯等,数据挖掘
03100586,000000,杨年由,数据治理
01100587,000000,巫机月,JAVAEE
01100588,000000,庄用量,数据挖掘
01100589,000000,王年油,数据治理
04100590,000000,汤九,数据治理
03100591,000000,欧天,大数据运维
03100592,000000,倪次,市场部
02100593,000000,蓝部阶,前端
02100594,000000,何运,JAVAEE
04100595,000000,邵阶,JAVAEE
02100596,000000,梁数,前端
01100597,000000,颜北如,大数据运维
01100598,000000,蔡变,前端
03100599,000000,蔡组设,市场部
03100600,000000,康光,市场部
03100601,000000,马入,爬虫工程师
03100602,000000,翁六管,JAVAEE
01100603,000000,江少小,大数据运维
01100604,000000,黎自发,人事部
04100605,000000,韩别上,数据挖掘
02100606,000000,余计,数据挖掘
03100607,000000,侯着导,人事部
04100608,000000,邱口,市场部
04100609,000000,严用,前端
03100610,000000,苏业,爬虫工程师
03100611,000000,徐造,JAVAEE
04100612,000000,汪外什,爬虫工程师
01100613,000000,曾义,数据治理
01100614,000000,柳他时,大数据运维
01100615,000000,颜基,爬虫工程师
04100616,000000,古口运,前端
01100617,000000,唐然,爬虫工程师
04100618,000000,姜看,人事部
02100619,000000,江给,数据挖掘
01100620,000000,白关,爬虫工程师
04100621,000000,赵性,前端
04100622,000000,刘象如,大数据运维
03100623,000000,沉以都,市场部
02100624,000000,钟品知,数据治理
04100625,000000,柳同长,爬虫工程师
02100626,000000,温五,JAVAEE
01100627,000000,薛为,数据挖掘
03100628,000000,周想其,数据挖掘
02100629,000000,叶海时,市场部
02100630,000000,施北位,人事部
04100631,000000,沉社,数据挖掘
01100632,000000,赖几政,前端
02100633,000000,颜本保,JAVAEE
01100634,000000,古问,JAVAEE
02100635,000000,邹动也,数据治理
01100636,000000,邹资,数据挖掘
03100637,000000,薛路,数据治理
03100638,000000,朱农,JAVAEE
01100639,000000,邱产,前端
03100640,000000,姚就,JAVAEE
01100641,000000,马次,市场部
01100642,000000,纪也来,人事部
04100643,000000,董我,大数据运维
02100644,000000,冯文分,前端
01100645,000000,金百个,数据治理
04100646,000000,钟计,JAVAEE
02100647,000000,康南见,爬虫工程师
03100648,000000,夏形,前端
01100649,000000,邹家,JAVAEE
04100650,000000,孙式,数据挖掘
04100651,000000,曾与到,前端
02100652,000000,蓝力,数据治理
04100653,000000,徐因,JAVAEE
04100654,000000,沉期做,数据治理
04100655,000000,侯质设,JAVAEE
04100656,000000,田联,JAVAEE
02100657,000000,邹问,前端
03100658,000000,倪管,前端
04100659,000000,马是,人事部
04100660,000000,杨系,JAVAEE
03100661,000000,何去,大数据运维
04100662,000000,卢性社,人事部
01100663,000000,刘能,数据挖掘
03100664,000000,龚前,人事部
03100665,000000,袁取,JAVAEE
04100666,000000,郭南社,JAVAEE
03100667,000000,邵两情,市场部
01100668,000000,颜业,数据治理
02100669,000000,唐民,JAVAEE
04100670,000000,詹电着,JAVAEE
02100671,000000,龚小,人事部
01100672,000000,蔡所,数据挖掘
04100673,000000,蔡设,数据治理
03100674,000000,简的,前端
03100675,000000,程去及,市场部
04100676,000000,潘路志,数据挖掘
03100677,000000,白六将,数据挖掘
02100678,000000,洪定,人事部
04100679,000000,邹百表,数据挖掘
02100680,000000,杨只经,人事部
01100681,000000,纪山,人事部
04100682,000000,高见,爬虫工程师
04100683,000000,康我,爬虫工程师
03100684,000000,姚者,JAVAEE
03100685,000000,姜为,大数据运维
02100686,000000,严治量,数据治理
02100687,000000,周现,市场部
03100688,000000,周反但,人事部
03100689,000000,蒋行,人事部
04100690,000000,郑品做,数据治理
01100691,000000,张里,大数据运维
03100692,000000,颜根,JAVAEE
01100693,000000,叶不,数据治理
04100694,000000,郭被,人事部
04100695,000000,曾道,JAVAEE
03100696,000000,姜种,数据治理
01100697,000000,郭出部,爬虫工程师
01100698,000000,苏只小,前端
01100699,000000,邱或流,人事部
03100700,000000,黄有管,人事部
01100701,000000,董些,前端
03100702,000000,施先,人事部
02100703,000000,温计热,人事部
02100704,000000,廖心,前端
02100705,000000,简人或,前端
02100706,000000,詹看比,数据挖掘
01100707,000000,夏其,人事部
04100708,000000,张设位,数据治理
03100709,000000,朱对,数据挖掘
02100710,000000,龚增,前端
04100711,000000,刘领直,数据挖掘
01100712,000000,罗结多,人事部
04100713,000000,田前,数据挖掘
04100714,000000,苏之内,JAVAEE
03100715,000000,范很本,爬虫工程师
02100716,000000,汪想组,爬虫工程师
03100717,000000,韩九北,数据治理
04100718,000000,游四,数据治理
02100719,000000,吴较运,数据挖掘
01100720,000000,袁西图,前端
02100721,000000,高十,前端
03100722,000000,阮农得,人事部
03100723,000000,柳四,数据治理
03100724,000000,邵前提,前端
03100725,000000,连强,前端
04100726,000000,钟领,人事部
01100727,000000,胡条共,数据挖掘
03100728,000000,蒋文对,数据治理
01100729,000000,范运个,JAVAEE
01100730,000000,沉些,前端
04100731,000000,游流能,JAVAEE
04100732,000000,方济,数据挖掘
04100733,000000,欧别先,人事部
01100734,000000,周展,JAVAEE
01100735,000000,韩发政,人事部
04100736,000000,柳得,数据挖掘
02100737,000000,邱线总,JAVAEE
04100738,000000,苏或运,大数据运维
04100739,000000,傅取保,人事部
01100740,000000,曾是,人事部
01100741,000000,白做,爬虫工程师
04100742,000000,颜全组,人事部
04100743,000000,高没,数据治理
02100744,000000,王力,市场部
03100745,000000,冯国,市场部
04100746,000000,邵其,数据挖掘
01100747,000000,沉产权,数据挖掘
01100748,000000,胡中九,市场部
03100749,000000,郑设,JAVAEE
01100750,000000,简基,人事部
02100751,000000,杜思放,数据挖掘
03100752,000000,连么力,人事部
04100753,000000,金会来,人事部
01100754,000000,卓月,人事部
02100755,000000,丁以必,数据挖掘
03100756,000000,谢机情,市场部
04100757,000000,朱热,JAVAEE
02100758,000000,姜开有,爬虫工程师
04100759,000000,王立物,人事部
03100760,000000,黄必,大数据运维
01100761,000000,柳任提,市场部
03100762,000000,薛形即,JAVAEE
02100763,000000,连月什,人事部
02100764,000000,戴政件,数据治理
02100765,000000,邵年两,数据治理
02100766,000000,萧间,人事部
02100767,000000,童军合,数据挖掘
04100768,000000,连无干,市场部
03100769,000000,胡增但,前端
01100770,000000,杨子是,数据治理
04100771,000000,董么,前端
03100772,000000,黎正其,数据治理
04100773,000000,陈见工,人事部
02100774,000000,纪什,JAVAEE
02100775,000000,戴志,人事部
01100776,000000,游六,数据治理
01100777,000000,江设,爬虫工程师
03100778,000000,柳们,人事部
04100779,000000,黄五为,JAVAEE
01100780,000000,姜联图,数据挖掘
04100781,000000,颜后,人事部
03100782,000000,唐出,数据治理
03100783,000000,侯常一,数据治理
01100784,000000,张志次,JAVAEE
01100785,000000,江要联,数据治理
03100786,000000,潘即,人事部
01100787,000000,田还,前端
01100788,000000,孙本,数据治理
04100789,000000,石手即,数据挖掘
04100790,000000,卓处定,爬虫工程师
04100791,000000,谢认,前端
01100792,000000,沉据工,数据挖掘
03100793,000000,郭象,JAVAEE
01100794,000000,简三角,爬虫工程师
01100795,000000,廖常,爬虫工程师
02100796,000000,范性,数据挖掘
01100797,000000,龚已,人事部
02100798,000000,汪明,数据挖掘
01100799,000000,陆家,JAVAEE
04100800,000000,蓝时百,JAVAEE
02100801,000000,韩解,爬虫工程师
03100802,000000,周以,市场部
04100803,000000,罗电,数据治理
02100804,000000,龚制,数据挖掘
02100805,000000,余认,前端
02100806,000000,冯通,JAVAEE
02100807,000000,孙色,人事部
04100808,000000,吴时如,数据挖掘
04100809,000000,邹济气,数据挖掘
03100810,000000,庄果重,数据治理
01100811,000000,龚的,爬虫工程师
01100812,000000,胡机西,数据治理
01100813,000000,侯据原,数据治理
02100814,000000,宋式,爬虫工程师
04100815,000000,邓使利,JAVAEE
01100816,000000,廖高级,大数据运维
01100817,000000,萧无,大数据运维
03100818,000000,翁规,数据挖掘
03100819,000000,涂活,数据治理
01100820,000000,温热知,爬虫工程师
03100821,000000,孙同的,爬虫工程师
01100822,000000,邵新,人事部
01100823,000000,白只,数据挖掘
02100824,000000,郭通,前端
02100825,000000,黎点想,人事部
01100826,000000,巫口,市场部
02100827,000000,严结来,人事部
04100828,000000,何间正,JAVAEE
02100829,000000,童多,爬虫工程师
04100830,000000,连金题,数据治理
01100831,000000,涂合热,市场部
02100832,000000,韩的,前端
03100833,000000,程展,人事部
03100834,000000,施关水,JAVAEE
04100835,000000,魏点道,爬虫工程师
03100836,000000,陆外,数据治理
04100837,000000,袁权次,人事部
